M_K_N,GMACs,Arith Int (OPs/Byte),Avg GOPs,Min GOPs,Max GOPs
1152_3456_6720,26.75441664,1531.139240506329,5771.85,4838.49,6192.44
1152_3456_7616,30.321672192,1551.9396226415095,5782.21,4797.35,6184.31
1152_4992_448,2.576351232,605.9653179190751,1538.11,1288.18,4784.31
1152_4992_1344,7.729053696,1103.4947368421053,4674.64,3904.55,5879.84
1152_4992_2240,12.88175616,1320.3022670025189,4747.91,3527.32,5967.92
1152_4992_3136,18.034458624,1441.6974459724952,5572.63,4717.97,6118.56
1152_4992_4032,23.187161088,1519.304347826087,5698.16,4561.71,6157.79
1152_4992_4928,28.339863552,1573.1950886766713,5824.80,5300.14,6167.54
1152_4992_5824,33.492566016,1612.8,5874.65,5334.06,6297.37
1152_4992_6720,38.64526848,1643.1347962382445,5970.21,5260.01,6303.77
1152_4992_7616,43.797970944,1667.1131898971,6073.14,5328.87,6412.12
1152_6528_448,3.369074688,614.7443946188341,2105.22,1663.33,5293.13
1152_6528_1344,10.107224064,1132.9586776859503,4965.87,3323.10,6001.91
1152_6528_2240,16.84537344,1362.7037773359841,5528.75,4672.78,6132.28
1152_6528_3136,23.583522816,1492.4043545878694,5660.28,5038.68,6248.95
1152_6528_4032,30.321672192,1575.7241379310344,5891.51,5461.40,6288.19
1152_6528_4928,37.059821568,1633.768147345612,6004.64,5295.77,6390.73
1152_6528_5824,43.797970944,1676.5230479774225,6074.02,5638.98,6282.43
1152_6528_6720,50.53612032,1709.3266832917707,6105.11,5461.89,6305.98
1152_6528_7616,57.274269696,1735.2911392405063,6152.48,5908.83,6374.43
1920_384_1344,0.99090432,516.9230769230769,732.01,581.52,3292.04
1920_384_2240,1.6515072,560.0,1065.03,856.81,4380.66
1920_384_3136,2.31211008,580.7407407407408,1446.41,1212.75,4816.90
1920_384_4032,2.97271296,592.9411764705883,1880.50,1510.52,5094.62
1920_384_4928,3.63331584,600.9756097560976,2231.02,1682.87,4953.40
1920_384_5824,4.29391872,606.6666666666666,2626.75,2117.32,5284.82
1920_384_6720,4.9545216,610.9090909090909,3157.32,2593.31,5120.95
1920_384_7616,5.61512448,614.1935483870968,3399.89,2932.18,5132.65
1920_1920_448,1.6515072,610.9090909090909,1362.24,848.01,4398.15
1920_1920_1344,4.9545216,1120.0,3100.22,2655.87,5548.18
1920_1920_2240,8.257536,1344.0,4844.68,4227.05,5752.38
1920_1920_3136,11.5605504,1470.0,4356.04,3567.52,5880.24
1920_1920_4032,14.8635648,1550.7692307692307,5171.94,4005.81,6144.51
1920_1920_4928,18.1665792,1606.9565217391305,5458.74,4140.53,6195.97
1920_1920_5824,21.4695936,1648.301886792453,5681.16,5051.67,6234.82
1920_1920_6720,24.772608,1680.0,5805.99,4595.18,6197.02
1920_1920_7616,28.0756224,1705.0746268656717,5824.08,5312.82,6240.41
1920_3456_448,2.97271296,657.3913043478261,1840.38,1522.52,5147.55
1920_3456_1344,8.91813888,1286.8085106382978,5087.31,4189.87,5969.30
1920_3456_2240,14.8635648,1591.578947368421,5174.89,4072.77,6055.64
1920_3456_3136,20.80899072,1771.3807531380753,5658.24,4981.21,6226.51
1920_3456_4032,26.75441664,1890.0,5873.17,5314.74,6230.65
1920_3456_4928,32.69984256,1974.1246290801187,5855.24,5129.39,6286.62
1920_3456_5824,38.64526848,2036.8911917098446,5958.15,5175.13,6345.17
1920_3456_6720,44.5906944,2085.5172413793102,6099.37,5303.37,6414.54
1920_3456_7616,50.53612032,2124.2975206611573,6109.75,5805.08,6371.57
1920_4992_448,4.29391872,677.2093023255813,2674.82,2216.79,5330.75
1920_4992_1344,12.88175616,1365.0,4520.39,3474.51,6100.76
1920_4992_2240,21.4695936,1712.9411764705883,5476.08,4541.91,6172.97
1920_4992_3136,30.05743104,1923.0188679245282,6010.26,5541.56,6304.65
1920_4992_4032,38.64526848,2063.6220472440946,5957.07,5667.29,6317.68
1920_4992_4928,47.23310592,2164.324324324324,6043.46,5629.69,6349.82
1920_4992_5824,55.82094336,2240.0,6202.62,5870.33,6448.81
1920_4992_6720,64.4087808,2298.9473684210525,6187.33,5611.01,6380.90
1920_4992_7616,72.99661824,2346.1611374407585,6212.02,6048.02,6401.25
1920_6528_448,5.61512448,688.1927710843373,3383.23,2695.04,4897.62
1920_6528_1344,16.84537344,1410.3703703703704,5472.20,4774.77,6056.22
1920_6528_2240,28.0756224,1785.0,5840.64,5159.06,6194.97
1920_6528_3136,39.30587136,2014.3073047858943,6085.23,5689.91,6320.80
1920_6528_4032,50.53612032,2169.1139240506327,6149.36,5839.96,6340.00
1920_6528_4928,61.76636928,2280.6533575317603,6171.66,5789.60,6382.14
1920_6528_5824,72.99661824,2364.8407643312103,6259.57,5855.89,6469.32
1920_6528_6720,84.2268672,2430.6382978723404,6251.68,6031.07,6424.14
1920_6528_7616,95.45711616,2483.478260869565,6308.66,6196.30,6415.99
2688_384_448,0.462422016,384.0,1218.26,262.44,2526.90
2688_384_1344,1.387266048,537.6,1101.39,748.86,3969.29
2688_384_2240,2.31211008,584.3478260869565,1405.84,1196.13,4578.44
2688_384_3136,3.236954112,606.9677419354839,1989.98,1612.83,5125.82
2688_384_4032,4.161798144,620.3076923076923,2592.82,2060.30,5387.44
2688_384_4928,5.086642176,629.1063829787234,3146.07,2649.29,5528.96
2688_384_5824,6.011486208,635.3454545454546,3594.20,2948.98,5558.47
2688_384_6720,6.93633024,640.0,4280.17,3463.84,5623.29
2688_384_7616,7.861174272,643.6056338028169,4548.94,3904.23,5487.73
2688_1920_1344,6.93633024,1221.8181818181818,4197.01,3237.49,5737.25
2688_1920_2240,11.5605504,1493.3333333333333,4350.34,3570.27,5985.27
2688_1920_3136,16.18477056,1650.5263157894738,5322.59,4088.61,6052.64
2688_1920_4032,20.80899072,1753.0434782608695,5623.46,4852.84,6198.69
2688_1920_4928,25.43321088,1825.1851851851852,5789.15,4972.77,6202.47
2688_1920_5824,30.05743104,1878.7096774193549,5902.79,4807.27,6212.14
2688_1920_6720,34.6816512,1920.0,5900.09,5225.11,6286.32
2688_1920_7616,39.30587136,1952.820512820513,5951.42,5540.72,6291.46
2688_3456_1344,12.485394432,1423.0588235294117,4667.56,3733.11,6054.99
2688_3456_2240,20.80899072,1805.3731343283582,5675.65,5075.98,6200.53
2688_3456_3136,29.132587008,2040.289156626506,5786.21,5320.53,6187.23
2688_3456_4032,37.456183296,2199.2727272727275,5986.22,5440.26,6270.92
2688_3456_4928,45.779779584,2314.0173913043477,6064.15,5735.74,6327.98
2688_3456_5824,54.103375872,2400.732824427481,6096.57,5771.03,6400.87
2688_3456_6720,62.42697216,2468.5714285714284,6172.22,5740.68,6404.41
2688_3456_7616,70.750568448,2523.0920245398775,6217.71,6040.09,6406.54
2688_4992_1344,18.034458624,1519.304347826087,5535.71,4560.49,6078.35
2688_4992_2240,30.05743104,1963.1460674157304,6173.51,5688.39,6358.00
2688_4992_3136,42.080403456,2244.1100917431195,6030.26,5672.74,6307.49
2688_4992_4032,54.103375872,2437.953488372093,6114.32,5517.37,6353.89
2688_4992_4928,66.126348288,2579.758389261745,6161.52,5734.91,6390.87
2688_4992_5824,78.149320704,2688.0,6249.70,6052.46,6378.76
2688_4992_6720,90.17229312,2773.3333333333335,6277.36,6079.58,6435.36
2688_4992_7616,102.195265536,2842.334928229665,6314.50,6143.20,6463.35
2688_6528_1344,23.583522816,1575.7241379310344,5656.35,5042.45,6289.78
2688_6528_2240,39.30587136,2058.3783783783783,5918.25,5284.82,6303.06
2688_6528_3136,55.028219904,2369.4222222222224,6131.09,5632.94,6347.33
2688_6528_4032,70.750568448,2586.566037735849,6247.51,5751.14,6423.11
2688_6528_4928,86.472916992,2746.754098360656,6304.17,6115.05,6464.54
2688_6528_5824,102.195265536,2869.7971014492755,6347.63,6187.28,6489.41
2688_6528_6720,117.91761408,2967.2727272727275,6409.28,6232.76,6486.47
2688_6528_7616,133.639962624,3046.4,6375.83,6233.21,6477.47
3456_384_448,0.594542592,390.19354838709677,660.72,363.63,2461.87
3456_384_1344,1.783627776,549.8181818181819,1549.88,975.19,4573.40
3456_384_2240,2.97271296,598.8118811881188,1911.86,1537.48,5077.22
3456_384_3136,4.161798144,622.5882352941177,2604.03,2081.94,4376.23
3456_384_4032,5.350883328,636.6315789473684,3262.97,2839.42,5348.21
3456_384_4928,6.539968512,645.9029126213592,3933.00,2424.90,5500.39
3456_384_5824,7.729053696,652.4813278008298,4565.15,3790.61,5586.59
3456_384_6720,8.91813888,657.3913043478261,5046.19,3816.88,5779.74
3456_384_7616,10.107224064,661.1961414790997,4949.69,3425.60,5852.47
3456_1920_448,2.97271296,657.3913043478261,1823.20,1451.52,5147.55
3456_1920_1344,8.91813888,1286.8085106382978,5142.42,4476.98,5961.32
3456_1920_2240,14.8635648,1591.578947368421,5183.11,4067.20,6079.17
3456_1920_3136,20.80899072,1771.3807531380753,5701.19,5008.78,6132.01
3456_1920_4032,26.75441664,1890.0,5789.72,5230.58,6241.55
3456_1920_4928,32.69984256,1974.1246290801187,5921.52,5251.30,6248.78
3456_1920_5824,38.64526848,2036.8911917098446,5951.92,5323.04,6253.28
3456_1920_6720,44.5906944,2085.5172413793102,6019.48,5320.13,6258.78
3456_1920_7616,50.53612032,2124.2975206611573,6096.66,5767.98,6349.56
3456_3456_448,5.350883328,711.5294117647059,3301.21,2613.37,5623.63
3456_3456_1344,16.052649984,1512.0,5311.87,4702.70,6111.80
3456_3456_2240,26.75441664,1950.967741935484,5879.37,5382.64,6285.54
3456_3456_3136,37.456183296,2228.2105263157896,6007.76,5489.69,6227.65
3456_3456_4032,48.157949952,2419.2,6097.40,5647.70,6350.36
3456_3456_4928,58.859716608,2558.769230769231,6161.71,5804.42,6379.07
3456_3456_5824,69.561483264,2665.2203389830506,6236.40,5779.45,6460.02
3456_3456_6720,80.26324992,2749.090909090909,6247.28,5983.32,6403.64
3456_3456_7616,90.965016576,2816.876712328767,6294.75,6082.99,6425.22
3456_4992_448,7.729053696,734.803738317757,4687.46,4143.15,5615.00
3456_4992_1344,23.187161088,1621.1134020618556,5585.96,4381.55,6156.97
3456_4992_2240,38.64526848,2136.521739130435,6198.34,5517.99,6408.30
3456_4992_3136,54.103375872,2473.56404494382,6148.54,5727.95,6321.60
3456_4992_4032,69.561483264,2711.1724137931033,6212.56,5971.46,6397.93
3456_4992_4928,85.019590656,2887.6928213689484,6266.10,5908.86,6434.78
3456_4992_5824,100.477698048,3024.0,6306.59,6136.60,6415.18
3456_4992_6720,115.93580544,3132.430278884462,6321.80,6142.95,6448.76
3456_4992_7616,131.393912832,3220.742168674699,6366.63,6248.82,6454.48
3456_6528_448,10.107224064,747.7527272727273,5157.40,3453.10,5926.25
3456_6528_1344,30.321672192,1685.5081967213114,5873.65,5450.60,6286.89
3456_6528_2240,50.53612032,2249.8030634573306,6055.29,5451.28,6332.85
3456_6528_3136,70.750568448,2626.6861313868612,6248.62,5917.08,6414.96
3456_6528_4032,90.965016576,2896.225352112676,6297.31,5912.19,6459.67
3456_6528_4928,111.179464704,3098.564383561644,6326.38,5961.21,6443.69
3456_6528_5824,131.393912832,3256.0487210718634,6353.96,6255.96,6463.21
3456_6528_6720,151.60836096,3382.1052631578946,6392.54,6283.50,6464.76
3456_6528_7616,171.822809088,3485.2881355932204,6415.98,6285.24,6474.35
4224_384_448,0.726663168,394.24,631.30,424.33,2827.48
4224_384_1344,2.179989504,557.8867924528302,1340.64,1146.16,4513.44
4224_384_2240,3.63331584,608.395061728395,2306.26,1761.18,5343.11
4224_384_3136,5.086642176,632.954128440367,3144.43,2545.87,5446.08
4224_384_4032,6.539968512,647.4744525547445,4093.17,3177.06,5427.36
4224_384_4928,7.993294848,657.0666666666667,4674.84,3759.78,5744.37
4224_384_5824,9.446621184,663.8756476683938,5244.20,3880.31,5816.88
4224_384_6720,10.89994752,668.9592760180996,4654.42,3242.10,5871.23
4224_384_7616,12.353273856,672.8995983935743,4605.43,3501.00,5920.57
4224_1920_448,3.63331584,668.9592760180996,2169.29,1864.19,5146.34
4224_1920_1344,10.89994752,1331.8918918918919,4692.56,3257.61,5946.51
4224_1920_2240,18.1665792,1661.123595505618,5511.67,4708.20,6159.21
4224_1920_3136,25.43321088,1857.9533213644524,5722.19,5250.46,6296.91
4224_1920_4032,32.69984256,1988.8789237668161,5908.11,5098.20,6331.66
4224_1920_4928,39.96647424,2082.2535211267605,6011.01,5316.10,6256.00
4224_1920_5824,47.23310592,2152.206047032475,6069.93,5706.89,6310.37
4224_1920_6720,54.4997376,2206.5671641791046,6157.01,5813.00,6340.50
4224_1920_7616,61.76636928,2250.0268576544313,6176.38,5793.13,6352.28
4224_3456_448,6.539968512,725.100817438692,4203.79,3701.17,5691.88
4224_3456_1344,19.619905536,1574.6272189349113,5774.81,4877.54,6209.81
4224_3456_2240,32.69984256,2056.5069551777433,5893.34,5232.81,6276.96
4224_3456_3136,45.779779584,2366.9428208386275,6071.79,5668.27,6364.49
4224_3456_4032,58.859716608,2583.6116504854367,6150.67,5617.19,6358.06
4224_3456_4928,71.939653632,2743.422680412371,6244.78,6002.22,6383.85
4224_3456_5824,85.019590656,2866.1607290803645,6264.20,5895.95,6389.81
4224_3456_6720,98.09952768,2963.3853006681516,6311.72,6111.74,6449.89
4224_3456_7616,111.179464704,3042.3026227303294,6331.70,6170.98,6450.05
4224_4992_448,9.446621184,749.2865497076024,5192.58,4388.67,5902.29
4224_4992_1344,28.339863552,1693.3215859030836,5846.71,5247.64,6322.33
4224_4992_2240,47.23310592,2263.7455830388694,6090.65,5562.40,6321.35
4224_4992_3136,66.126348288,2645.7109144542774,6202.44,5656.42,6365.65
4224_4992_4032,85.019590656,2919.372151898734,6281.35,6095.03,6419.48
4224_4992_4928,103.912833024,3125.0731707317073,6324.12,6020.79,6422.30
4224_4992_5824,122.806075392,3285.3333333333335,6358.03,6243.64,6464.84
4224_4992_6720,141.69931776,3413.7122557726466,6381.89,6129.92,6499.52
4224_4992_7616,160.592560128,3518.86268174475,6394.85,6160.64,6464.56
4224_6528_448,12.353273856,762.7556904400607,4889.12,3370.15,6046.63
4224_6528_1344,37.059821568,1763.7052631578947,5995.59,5412.17,6234.83
4224_6528_2240,61.76636928,2391.3225499524265,6195.74,5871.33,6385.77
4224_6528_3136,86.472916992,2821.645549318364,6290.16,6036.71,6429.21
4224_6528_4032,111.179464704,3135.068607068607,6339.68,6140.48,6442.20
4224_6528_4928,135.886012416,3373.530201342282,6377.14,6174.39,6500.95
4224_6528_5824,160.592560128,3561.0506811989103,6404.83,6088.24,6474.72
4224_6528_6720,185.29910784,3712.3781388478583,6420.34,6293.81,6479.22
4224_6528_7616,210.005655552,3837.0687022900765,6433.61,6341.42,6480.36
4992_384_448,0.858783744,397.09090909090907,665.66,493.55,2779.24
4992_384_1344,2.576351232,563.6129032258065,1584.91,1337.67,4788.76
4992_384_2240,4.29391872,615.2112676056338,2641.38,2267.72,5294.60
4992_384_3136,6.011486208,640.3350785340314,3729.46,2661.72,5668.54
4992_384_4032,7.729053696,655.2,4671.62,4081.89,5572.50
4992_384_4928,9.446621184,665.0242214532872,5238.84,4078.85,5811.52
4992_384_5824,11.164188672,672.0,4280.44,3398.02,5889.84
4992_384_6720,12.88175616,677.2093023255813,4749.94,3687.35,5905.00
4992_384_7616,14.599323648,681.2477064220184,4863.17,3929.30,5908.27
4992_1920_448,4.29391872,677.2093023255813,2698.24,2187.98,4399.51
4992_1920_1344,12.88175616,1365.0,4995.19,3839.00,6043.52
4992_1920_2240,21.4695936,1712.9411764705883,5665.91,5010.99,6174.75
4992_1920_3136,30.05743104,1923.0188679245282,5825.39,5012.08,6166.89
4992_1920_4032,38.64526848,2063.6220472440946,6018.50,5282.29,6350.39
4992_1920_4928,47.23310592,2164.324324324324,6066.89,5642.13,6295.23
4992_1920_5824,55.82094336,2240.0,6168.69,5536.42,6353.76
4992_1920_6720,64.4087808,2298.9473684210525,6132.42,5845.51,6380.27
4992_1920_7616,72.99661824,2346.1611374407585,6235.57,6039.52,6377.48
4992_3456_448,7.729053696,734.803738317757,4478.21,3049.54,5780.89
4992_3456_1344,23.187161088,1621.1134020618556,5635.45,4942.38,6278.68
4992_3456_2240,38.64526848,2136.521739130435,6024.99,5571.29,6257.84
4992_3456_3136,54.103375872,2473.56404494382,6138.88,5907.13,6411.11
4992_3456_4032,69.561483264,2711.1724137931033,6177.54,5938.32,6390.88
4992_3456_4928,85.019590656,2887.6928213689484,6277.74,6101.15,6409.80
4992_3456_5824,100.477698048,3024.0,6318.42,6114.76,6437.99
4992_3456_6720,115.93580544,3132.430278884462,6349.38,6202.76,6445.17
4992_3456_7616,131.393912832,3220.742168674699,6363.06,6122.17,6439.14
4992_4992_448,11.164188672,759.6521739130435,4889.67,3504.69,6010.33
4992_4992_1344,33.492566016,1747.2,5838.26,5370.41,6252.11
4992_4992_2240,55.82094336,2361.0810810810813,6143.09,5532.03,6358.10
4992_4992_3136,78.149320704,2779.6363636363635,6245.57,5916.82,6391.54
4992_4992_4032,100.477698048,3083.294117647059,6277.67,5924.92,6412.31
4992_4992_4928,122.806075392,3313.655172413793,6350.27,6161.25,6469.44
4992_4992_5824,145.134452736,3494.4,6384.70,6291.59,6470.84
4992_4992_6720,167.46283008,3640.0,6397.64,6168.63,6456.77
4992_4992_7616,189.791207424,3759.7974683544303,6421.32,6341.06,6473.32
4992_6528_448,14.599323648,773.5,5151.44,4037.98,5999.31
4992_6528_1344,43.797970944,1822.2331288343557,6050.70,5611.53,6353.06
4992_6528_2240,72.99661824,2500.2020202020203,6252.01,5949.44,6470.47
4992_6528_3136,102.195265536,2974.489270386266,6317.23,6109.96,6440.13
4992_6528_4032,131.393912832,3324.89552238806,6375.12,6255.66,6466.87
4992_6528_4928,160.592560128,3594.3498349834986,6398.13,6255.43,6490.29
4992_6528_5824,189.791207424,3808.0,6427.12,6216.65,6490.14
4992_6528_6720,218.98985472,3981.554959785523,6444.25,6281.35,6511.93
4992_6528_7616,248.188502016,4125.333333333333,6455.43,6368.38,6502.10
5760_384_448,0.99090432,399.2079207920792,734.44,569.98,3399.33
5760_384_1344,2.97271296,567.887323943662,1833.21,1498.34,4857.37
5760_384_2240,4.9545216,620.3076923076923,3072.71,2408.62,4709.62
5760_384_3136,6.93633024,645.8581235697941,4240.21,3632.54,5708.91
5760_384_4032,8.91813888,660.983606557377,5094.03,2962.84,5842.21
5760_384_4928,10.89994752,670.983358547655,4411.99,3394.56,5830.41
5760_384_5824,12.88175616,678.085381630013,4773.36,3630.71,5847.37
5760_384_6720,14.8635648,683.3898305084746,4939.84,3602.42,5941.86
5760_384_7616,16.84537344,687.5025075225677,5083.73,4008.42,5930.43
5760_1920_448,4.9545216,683.3898305084746,2913.72,2643.12,5086.78
5760_1920_1344,14.8635648,1390.344827586207,5168.84,3861.17,6060.58
5760_1920_2240,24.772608,1753.0434782608695,5963.42,5007.10,6204.79
5760_1920_3136,34.6816512,1973.7062937062938,5940.86,5158.66,6281.20
5760_1920_4032,44.5906944,2122.1052631578946,6026.08,5781.61,6284.36
5760_1920_4928,54.4997376,2228.743718592965,6057.73,5469.66,6327.98
5760_1920_5824,64.4087808,2309.074889867841,6190.50,5937.66,6382.79
5760_1920_6720,74.317824,2371.764705882353,6235.59,5941.15,6385.24
5760_1920_7616,84.2268672,2422.0494699646642,6257.29,6067.13,6382.52
5760_3456_448,8.91813888,742.0858895705521,5249.42,3802.23,5949.39
5760_3456_1344,26.75441664,1656.986301369863,5737.15,4811.51,6183.13
5760_3456_2240,44.5906944,2199.2727272727275,6029.71,5790.25,6302.57
5760_3456_3136,62.42697216,2558.0664652567975,6235.60,6005.19,6418.57
5760_3456_4032,80.26324992,2813.0232558139537,6249.07,6080.09,6378.96
5760_3456_4928,98.09952768,3003.5214446952596,6308.51,6183.98,6432.76
5760_3456_5824,115.93580544,3151.2625250501,6334.69,6062.95,6446.79
5760_3456_6720,133.7720832,3269.189189189189,6368.06,6175.43,6464.76
5760_3456_7616,151.60836096,3365.4991816693946,6384.52,6287.54,6466.69
5760_4992_448,12.88175616,767.4377745241582,4840.42,3607.83,6036.44
5760_4992_1344,38.64526848,1788.9419795221843,5974.61,5648.24,6307.89
5760_4992_2240,64.4087808,2437.953488372093,6325.92,6034.17,6447.00
5760_4992_3136,90.17229312,2886.7977970102284,6270.13,5879.78,6445.25
5760_4992_4032,115.93580544,3215.705521472393,6348.84,6135.14,6490.46
5760_4992_4928,141.69931776,3467.083583884546,6364.58,6071.09,6462.32
5760_4992_5824,167.46283008,3665.4545454545455,6401.47,6204.17,6476.75
5760_4992_6720,193.2263424,3825.985401459854,6424.99,6351.12,6492.28
5760_4992_7616,218.98985472,3958.560639715682,6439.02,6355.64,6504.20
5760_6528_448,16.84537344,781.5735461801596,5365.89,4454.09,6084.66
5760_6528_1344,50.53612032,1867.683923705722,6156.82,5819.45,6373.98
5760_6528_2240,84.2268672,2586.566037735849,6272.06,5814.56,6455.65
5760_6528_3136,117.91761408,3097.5338928340866,6352.01,6230.79,6455.76
5760_6528_4032,151.60836096,3479.3908629441626,6394.21,6289.89,6476.50
5760_6528_4928,185.29910784,3775.583375062594,6419.96,6338.37,6489.09
5760_6528_5824,218.98985472,4012.0306168392617,6439.03,6231.93,6490.51
5760_6528_6720,252.6806016,4205.1533742331285,6453.29,6312.83,6519.70
5760_6528_7616,286.37134848,4365.859872611465,6464.77,6345.12,6506.37
6528_384_448,1.123024896,400.8421052631579,786.00,612.84,3181.37
6528_384_1344,3.369074688,571.2,2105.42,1786.36,5231.48
6528_384_2240,5.61512448,624.2622950819672,3437.45,2986.77,5260.07
6528_384_3136,7.861174272,650.1463414634146,4650.80,3805.02,5567.40
6528_384_4032,10.107224064,665.4757281553398,5096.23,3351.20,5810.42
6528_384_4928,12.353273856,675.6129032258065,4699.47,3794.59,5811.94
6528_384_5824,14.599323648,682.8137931034482,4801.07,3630.77,5895.14
6528_384_6720,16.84537344,688.1927710843373,5116.41,4111.64,5946.13
6528_384_7616,19.091423232,692.3636363636364,5296.59,4556.97,5972.60
6528_1920_448,5.61512448,688.1927710843373,3638.41,2997.93,5680.45
6528_1920_1344,16.84537344,1410.3703703703704,5451.83,4215.03,6142.34
6528_1920_2240,28.0756224,1785.0,5904.26,5283.83,6201.82
6528_1920_3136,39.30587136,2014.3073047858943,6006.43,5102.01,6251.93
6528_1920_4032,50.53612032,2169.1139240506327,6107.25,5668.66,6322.15
6528_1920_4928,61.76636928,2280.6533575317603,6180.95,5653.93,6379.18
6528_1920_5824,72.99661824,2364.8407643312103,6241.62,5940.24,6391.44
6528_1920_6720,84.2268672,2430.6382978723404,6267.32,5969.94,6400.70
6528_1920_7616,95.45711616,2483.478260869565,6282.87,6080.85,6413.19
6528_3456_448,10.107224064,747.7527272727273,5165.19,3484.65,6061.30
6528_3456_1344,30.321672192,1685.5081967213114,5907.64,5170.82,6264.16
6528_3456_2240,50.53612032,2249.8030634573306,6165.37,5856.54,6401.84
