fused_transactions_write32s,0,2376
fused_transactions_write32s,1,2352
fused_transactions_write32s,2,2317
fused_transactions_write32s,3,2319
fused_transactions_write32s,4,2318
fused_transactions_write32s,5,2316
fused_transactions_write32s,6,2313
fused_transactions_write32s,7,2317
fused_transactions_write32s,8,2318
fused_transactions_write32s,9,2316
fused_transactions_write32s,10,2315
fused_transactions_write32s,11,2315
fused_transactions_write32s,12,2316
fused_transactions_write32s,13,2316
fused_transactions_write32s,14,2315
fused_transactions_write32s,15,2310
fused_transactions_write32s,16,2314
fused_transactions_write32s,17,2315
fused_transactions_write32s,18,2317
fused_transactions_write32s,19,2310
fused_transactions_write32s,20,2318
fused_transactions_write32s,21,2321
fused_transactions_write32s,22,2310
fused_transactions_write32s,23,2316
fused_transactions_write32s,24,2309
fused_transactions_write32s,25,2317
fused_transactions_write32s,26,2316
fused_transactions_write32s,27,2319
fused_transactions_write32s,28,2313
fused_transactions_write32s,29,2321
fused_transactions_write32s,30,2319
fused_transactions_write32s,31,2311
fused_transactions_write32s,32,2312
fused_transactions_write32s,33,2323
fused_transactions_write32s,34,2317
fused_transactions_write32s,35,2314
fused_transactions_write32s,36,2318
fused_transactions_write32s,37,2322
fused_transactions_write32s,38,2318
fused_transactions_write32s,39,2316
fused_transactions_write32s,40,2313
fused_transactions_write32s,41,2337
fused_transactions_write32s,42,2314
fused_transactions_write32s,43,2317
fused_transactions_write32s,44,2312
fused_transactions_write32s,45,2312
fused_transactions_write32s,46,2315
fused_transactions_write32s,47,2315
fused_transactions_write32s,48,2318
fused_transactions_write32s,49,2314
fused_transactions_write32s,50,2320
fused_transactions_write32s,51,2314
fused_transactions_write32s,52,2311
fused_transactions_write32s,53,2314
fused_transactions_write32s,54,2312
fused_transactions_write32s,55,2317
fused_transactions_write32s,56,2315
fused_transactions_write32s,57,2315
fused_transactions_write32s,58,2311
fused_transactions_write32s,59,2313
fused_transactions_write32s,60,2313
fused_transactions_write32s,61,2313
fused_transactions_write32s,62,2312
fused_transactions_write32s,63,2322
fused_transactions_write32s,64,2316
fused_transactions_write32s,65,2321
fused_transactions_write32s,66,2317
fused_transactions_write32s,67,2317
fused_transactions_write32s,68,2312
fused_transactions_write32s,69,2312
fused_transactions_write32s,70,2322
fused_transactions_write32s,71,2315
fused_transactions_write32s,72,2313
fused_transactions_write32s,73,2315
fused_transactions_write32s,74,2317
fused_transactions_write32s,75,2315
fused_transactions_write32s,76,2317
fused_transactions_write32s,77,2313
fused_transactions_write32s,78,2311
fused_transactions_write32s,79,2314
fused_transactions_write32s,80,2313
fused_transactions_write32s,81,2312
fused_transactions_write32s,82,2317
fused_transactions_write32s,83,2315
fused_transactions_write32s,84,2319
fused_transactions_write32s,85,2318
fused_transactions_write32s,86,2319
fused_transactions_write32s,87,2313
fused_transactions_write32s,88,2321
fused_transactions_write32s,89,2319
fused_transactions_write32s,90,2317
fused_transactions_write32s,91,2314
fused_transactions_write32s,92,2315
fused_transactions_write32s,93,2313
fused_transactions_write32s,94,2313
fused_transactions_write32s,95,2317
fused_transactions_write32s,96,2311
fused_transactions_write32s,97,2315
fused_transactions_write32s,98,2314
fused_transactions_write32s,99,2313
fused_transactions_write32s,100,2316
fused_transactions_write32s,101,2316
fused_transactions_write32s,102,2313
fused_transactions_write32s,103,2318
fused_transactions_write32s,104,2318
fused_transactions_write32s,105,2314
fused_transactions_write32s,106,2320
fused_transactions_write32s,107,2317
fused_transactions_write32s,108,2319
fused_transactions_write32s,109,2319
fused_transactions_write32s,110,2315
fused_transactions_write32s,111,2316
fused_transactions_write32s,112,2311
fused_transactions_write32s,113,2313
fused_transactions_write32s,114,2312
fused_transactions_write32s,115,2313
fused_transactions_write32s,116,2318
fused_transactions_write32s,117,2317
fused_transactions_write32s,118,2320
fused_transactions_write32s,119,2330
fused_transactions_write32s,120,2313
fused_transactions_write32s,121,2322
fused_transactions_write32s,122,2314
fused_transactions_write32s,123,2313
fused_transactions_write32s,124,2322
fused_transactions_write32s,125,2317
fused_transactions_write32s,126,2313
fused_transactions_write32s,127,2313
fused_transactions_write32s,128,2314
fused_transactions_write32s,129,2312
